"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"38","16.G40.C1.38","SaD1837",2021,"Santiam",44.5964520010805,-122.565989999995,NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","16.G40.C1.39","SaD1838",2021,"Santiam",44.5965930010804,-122.565608999995,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"40","16.G40.C1.40","SaD1839",2021,"Santiam",44.5967850010805,-122.565303999995,"f","3","7","170","170","159","183","141","149","113","137","191","195","183","183","231","231"
"41","16.G40.C2.01","SaD1840",2021,"Santiam",44.5982020010805,-122.562388999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","16.G40.C2.02","SaD1841",2021,"Santiam",44.5983440010804,-122.562351999995,NA,NA,"2",NA,NA,NA,NA,"149","149",NA,NA,"191","195",NA,NA,NA,NA
"43","16.G40.C2.03","SaD1842",2021,"Santiam",44.5986010010804,-122.562338999995,"f","2","6","170","170","159","171","141","149","133","133","191","195","203","207",NA,NA
"44","16.G40.C2.04","SaD1843",2021,"Santiam",44.5990540010804,-122.562290999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","16.G40.C2.05","SaD1844",2021,"Santiam",44.6010690010805,-122.561379999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","16.G40.C2.06","SaD1845",2021,"Santiam",44.6011070010805,-122.561489999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","16.G40.C2.07","SaD1846",2021,"Santiam",44.6029080010805,-122.561668999995,"f","7","6","154","170","175","179","141","149","113","137","191","195","203","203",NA,NA
"48","16.G40.C2.08","SaD1847",2021,"Santiam",44.6037790010806,-122.562301999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","16.G40.C2.09","SaD1848",2021,"Santiam",44.6039540010805,-122.562631999995,"f","7","7","154","170","175","179","141","149","113","137","191","195","203","203","231","235"
"50","16.G40.C2.10","SaD1849",2021,"Santiam",44.6039680010805,-122.562699999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","16.G40.C2.11","SaD1850",2021,"Santiam",44.6042620010805,-122.562578999995,"f","7","6","154","170","175","179","141","149",NA,NA,"191","195","203","203","231","235"
"52","16.G40.C2.12","SaD1851",2021,"Santiam",44.6038350010805,-122.558448999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","16.G40.C2.13","SaD1852",2021,"Santiam",44.6040360010805,-122.557095999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","16.G40.C2.14","SaD1853",2021,"Santiam",44.6042900010805,-122.555497999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","16.G40.C2.15","SaD1854",2021,"Santiam",44.6042890010805,-122.555401999995,NA,NA,"1",NA,NA,NA,NA,"145","145",NA,NA,NA,NA,NA,NA,NA,NA
"56","16.G40.C2.16","SaD1855",2021,"Santiam",44.6040420010805,-122.554933999995,"f","100","5","154","154","159","159","141","149",NA,NA,"191","199","183","207",NA,NA
"57","16.G40.C2.17","SaD1856",2021,"Santiam",44.6033320010805,-122.554453999995,"f","65","7","154","154","159","159","141","149","133","137","191","191","183","207","231","231"
"58","16.G40.C2.18","SaD1857",2021,"Santiam",44.6028850010805,-122.554153999995,"f","66","6","154","170","159","175","149","149","137","137","195","195","219","219",NA,NA
"59","16.G40.C2.19","SaD1858",2021,"Santiam",44.6024690010805,-122.553954999995,"f","101","5","146","154","175","179","141","149","137","137","195","199",NA,NA,NA,NA
"60","16.G40.C2.20","SaD1859",2021,"Santiam",44.6028650010805,-122.553448999995,"f","102","7","154","154","167","179","141","149","113","133","195","195","195","207","227","231"
"61","16.G40.C2.21","SaD1860",2021,"Santiam",44.6029520010805,-122.553344999995,"f","67","7","154","154","167","179","141","149","113","133","195","195","207","207","227","231"
"62","16.G40.C2.22","SaD1861",2021,"Santiam",44.6032730010806,-122.553316999995,"f","66","7","154","170","159","175","149","149","137","137","195","195","219","219","227","231"
"63","16.G40.C2.23","SaD1862",2021,"Santiam",44.6036300010805,-122.552417999995,"f","65","6","154","154","159","159","141","149","133","137",NA,NA,"183","207","231","231"
"64","16.G40.C2.24","SaD1863",2021,"Santiam",44.5976030010804,-122.555077999995,"f","103","7","154","170","159","175","141","149","133","133","195","199","191","203","227","231"
"65","16.G40.C2.25","SaD1864",2021,"Santiam",44.5962480010805,-122.559182999995,"f","104","6","170","170","159","159","141","149","137","137","191","195","191","191",NA,NA
"66","16.G40.C2.26","SaD1865",2021,"Santiam",44.5961480010804,-122.559307999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","16.G40.C2.27","SaD1866",2021,"Santiam",44.5961100010804,-122.559443999995,"f","105","6","142","170","159","159","141","149","133","133","191","191","203","207",NA,NA
"68","16.G40.C2.28","SaD1867",2021,"Santiam",44.5960770010805,-122.559478999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","16.G40.C2.29","SaD1868",2021,"Santiam",44.5961040010804,-122.559471999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","16.G40.C2.30","SaD1869",2021,"Santiam",44.5961190010805,-122.560006999995,NA,NA,"2","142","142",NA,NA,NA,NA,NA,NA,"191","191",NA,NA,NA,NA
"71","16.G40.C3.01","SaD1870",2021,"Santiam",44.5977630010804,-122.548412999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","16.G40.C3.02","SaD1871",2021,"Santiam",44.5967380010805,-122.545466999995,"f","8","7","146","154","179","179","149","149","113","137","191","195","207","207","231","231"
"73","16.G40.C3.03","SaD1872",2021,"Santiam",44.5972630010804,-122.542293999995,NA,NA,"2",NA,NA,"159","175",NA,NA,NA,NA,"191","191",NA,NA,NA,NA
"74","16.G40.C3.04","SaD1873",2021,"Santiam",44.5971430010805,-122.542179999995,NA,NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"75","16.G40.C3.05","SaD1874",2021,"Santiam",44.5970010010804,-122.541932999995,NA,NA,"3",NA,NA,"159","175","149","149","137","137",NA,NA,NA,NA,NA,NA
"76","16.G40.C3.06","SaD1875",2021,"Santiam",44.5969350010805,-122.541959999995,NA,NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"77","16.G40.C3.07","SaD1876",2021,"Santiam",44.5967140010804,-122.541392999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","16.G40.C3.08","SaD1877",2021,"Santiam",44.5967360010804,-122.541364999995,"f","67","5","154","154",NA,NA,"141","149","113","133","195","195","207","207",NA,NA
"79","16.G40.C3.09","SaD1878",2021,"Santiam",44.5967620010805,-122.541299999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","16.G40.C3.10","SaD1879",2021,"Santiam",44.5966010010804,-122.540760999995,NA,NA,"1","154","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","16.G40.C3.11","SaD1880",2021,"Santiam",44.5965100010804,-122.540612999995,NA,NA,"2","154","154",NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"82","16.G40.C3.12","SaD1881",2021,"Santiam",44.5966590010804,-122.540093999995,"f","106","7","154","170","159","159","141","149","137","137","195","195","183","183","227","231"
"83","16.G40.C3.13","SaD1882",2021,"Santiam",44.5966570010805,-122.539838999995,"f","107","7","154","170","159","159","141","141","133","133","191","191","203","219","227","231"
"84","16.G40.C3.14","SaD1883",2021,"Santiam",44.5966720010804,-122.539913999995,NA,NA,"1",NA,NA,NA,NA,NA,NA,"119","119",NA,NA,NA,NA,NA,NA
"85","16.G40.C3.15","SaD1884",2021,"Santiam",44.5966990010805,-122.539823999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","16.G40.C3.16","SaD1885",2021,"Santiam",44.5966950010804,-122.539761999995,"f","8","7","146","154","179","179","149","149","113","137","191","195","207","207","231","231"
"87","16.G40.C3.17","SaD1886",2021,"Santiam",44.5969230010805,-122.539397999995,NA,NA,"2","170","170",NA,NA,NA,NA,NA,NA,"191","191",NA,NA,NA,NA
"88","16.G40.C3.18","SaD1887",2021,"Santiam",44.5969530010805,-122.539273999995,"f","9","5",NA,NA,"159","159","141","149",NA,NA,"191","191","203","203","223","231"
"89","16.G40.C3.19","SaD1888",2021,"Santiam",44.5978930010805,-122.540211999995,NA,NA,"1","154","154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","16.G40.C3.20","SaD1889",2021,"Santiam",44.5983460010805,-122.540982999995,"f","8","7","146","154","179","179","149","149","113","137","191","195","207","207","231","231"
"91","16.G40.C3.21","SaD1890",2021,"Santiam",44.5983500010804,-122.541053999995,"f","108","7","142","170","179","183","149","149","137","137","195","195","191","191","243","243"
"92","16.G40.C3.22","SaD1891",2021,"Santiam",44.5984230010804,-122.540981999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","16.G40.C3.23","SaD1892",2021,"Santiam",44.6003180010805,-122.543181999995,NA,NA,"3","170","170",NA,NA,"149","149",NA,NA,NA,NA,"223","223",NA,NA
"94","16.G40.C3.24","SaD1893",2021,"Santiam",44.6002310010805,-122.542491999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","16.G40.C3.25","SaD1894",2021,"Santiam",44.6002970010805,-122.542245999995,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"96","16.G40.C3.26","SaD1895",2021,"Santiam",44.6002990010805,-122.542181999995,"f","10","7","142","170","179","183","149","149","137","141","195","195","191","191","223","243"
"97","16.G40.C3.27","SaD1896",2021,"Santiam",44.6002930010805,-122.541953999995,"f","10","7","142","170","179","183","149","149","137","141","195","195","191","191","223","243"
"98","16.G40.C3.28","SaD1897",2021,"Santiam",44.6003250010805,-122.541911999995,NA,NA,"4","142","154","175","175","141","149",NA,NA,"195","195",NA,NA,NA,NA
"99","16.G40.C3.29","SaD1898",2021,"Santiam",44.6005320010805,-122.541236999995,"f","109","6","154","170","175","183","149","149","133","141","195","195",NA,NA,"231","243"
"100","16.G40.C3.30","SaD1899",2021,"Santiam",44.6009020010805,-122.540584999995,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","243"
"101","16.G40.C3.31","SaD1900",2021,"Santiam",44.6009450010805,-122.540432999995,"f","110","7","142","154","179","183","141","149","133","141","183","195","203","203","231","243"
"102","16.G40.C3.32","SaD1901",2021,"Santiam",44.6030340010805,-122.539425999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","16.G40.C3.33","SaD1902",2021,"Santiam",44.6035840010805,-122.540779999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","16.G40.C3.34","SaD1903",2021,"Santiam",44.6036510010805,-122.541324999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","16.G40.C4.01","SaD1904",2021,"Santiam",44.5911940010804,-122.573682999996,"f","111","7","170","170","175","179","141","149","137","137","195","195","207","207","223","243"
"106","16.G40.C4.02","SaD1905",2021,"Santiam",44.5912380010804,-122.573957999996,"f","11","5","154","170","159","175","141","149","113","133","195","195",NA,NA,NA,NA
"107","16.G40.C4.03","SaD1906",2021,"Santiam",44.5913270010804,-122.574239999996,"f","12","6","170","170","159","179","149","149","113","137","195","195",NA,NA,"239","243"
"108","16.G40.C4.04","SaD1907",2021,"Santiam",44.5915930010804,-122.574220999996,"f","112","7","154","154","159","179","141","149","133","133","195","195","191","203","231","235"
"109","16.G40.C4.05","SaD1908",2021,"Santiam",44.5933950010804,-122.573969999996,"f","113","7","154","154","159","175","141","141","133","133","195","195","191","191","231","231"
"110","16.G40.C4.06","SaD1909",2021,"Santiam",44.5935080010804,-122.573900999996,"f","11","6","154","170","159","175","141","149","113","133","195","195","191","191",NA,NA
"111","16.G40.C4.07","SaD1910",2021,"Santiam",44.5935700010804,-122.573974999996,"f","13","6","154","154","159","179","141","149","113","133","195","195","191","203",NA,NA
"112","16.G40.C4.08","SaD1911",2021,"Santiam",44.5936800010805,-122.574065999996,"f","13","7","154","154","159","179","141","149","113","133","195","195","191","203","231","235"
"113","16.G40.C4.09","SaD1912",2021,"Santiam",44.5949000010805,-122.573758999996,NA,NA,"2",NA,NA,"159","159","141","149",NA,NA,NA,NA,NA,NA,NA,NA
"114","16.G40.C4.10","SaD1913",2021,"Santiam",44.5950140010804,-122.573423999996,"f","114","5","146","154","159","159",NA,NA,"133","133","191","195",NA,NA,"239","239"
"115","16.G40.C4.11","SaD1914",2021,"Santiam",44.5951440010804,-122.573050999996,"f","115","5","154","170","159","159","141","149",NA,NA,"191","191",NA,NA,"219","219"
"116","16.G40.C4.12","SaD1915",2021,"Santiam",44.5951320010805,-122.570867999996,NA,NA,"3",NA,NA,"159","159",NA,NA,"133","133","191","191",NA,NA,NA,NA
"117","16.G40.C4.13","SaD1916",2021,"Santiam",44.5930580010804,-122.569923999996,"f","116","6","142","170","179","179","141","149","133","137","191","195",NA,NA,"227","231"
"118","16.G40.C4.14","SaD1917",2021,"Santiam",44.5921770010804,-122.569840999996,"f","12","6","170","170","159","179","149","149","113","137","195","195",NA,NA,"239","243"
"119","16.G40.C4.15","SaD1918",2021,"Santiam",44.5921100010804,-122.569793999996,"f","117","7","170","170","175","179","141","149","137","137","195","195","195","207","223","243"
"120","16.G40.C4.16","SaD1919",2021,"Santiam",44.5919090010804,-122.568778999996,"f","12","6","170","170","159","179","149","149","113","137","195","195",NA,NA,"239","243"
"121","16.G40.C4.17","SaD1920",2021,"Santiam",44.5918450010804,-122.568746999996,"f","14","7","154","154","159","179","141","149","133","137","191","195","203","207","227","227"
"122","16.G40.C4.18","SaD1921",2021,"Santiam",44.5923240010804,-122.567716999996,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","16.G40.C4.19","SaD1922",2021,"Santiam",44.5924020010804,-122.567722999996,"f","15","7","170","170","163","175","141","149","113","113","191","195","191","207","223","231"
"124","16.G40.C4.20","SaD1923",2021,"Santiam",44.5923870010804,-122.568010999996,"f","118","7","142","142","175","175","141","149","133","133","191","195","195","203","231","239"
"125","16.G40.C4.21","SaD1924",2021,"Santiam",44.5945390010805,-122.567341999995,"f","3","6","170","170","159","183","141","149",NA,NA,"191","195","183","183","231","231"
"126","16.G40.C4.22","SaD1925",2021,"Santiam",44.5953750010804,-122.566944999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","16.G40.C4.23","SaD1926",2021,"Santiam",44.5943500010804,-122.564815999995,"f","15","7","170","170","163","175","141","149","113","113","191","195","191","207","223","231"
"128","16.G40.C4.24","SaD1927",2021,"Santiam",44.5873960010804,-122.572106999996,"f","16","7","154","170","159","175","149","149","113","141","195","195","195","219","231","243"
"129","16.G40.C4.25","SaD1928",2021,"Santiam",44.5873820010804,-122.572375999996,"f","17","7","170","170","159","175","149","149","133","141","191","195","207","219","223","231"
"130","16.G40.C4.26","SaD1929",2021,"Santiam",44.5873160010804,-122.572611999996,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","16.G40.C4.27","SaD1930",2021,"Santiam",44.5873120010804,-122.572989999996,"f","17","7","170","170","159","175","149","149","133","141","191","195","207","219","223","231"
"132","16.G40.C4.28","SaD1931",2021,"Santiam",44.5873190010804,-122.573082999996,"f","18","7","154","170","159","175","149","149","113","141","195","195","219","219","231","243"
"133","16.G40.C4.29","SaD1932",2021,"Santiam",44.5873330010804,-122.573101999996,"f","119","5","154","170",NA,NA,"149","149",NA,NA,"195","195","219","219","231","243"
"134","16.G40.C4.30","SaD1933",2021,"Santiam",44.5876210010804,-122.573342999996,"f","19","7","142","170","163","163","149","149","133","133","191","191","207","207","227","231"
"135","16.G40.C4.31","SaD1934",2021,"Santiam",44.5883200010803,-122.574374999996,"f","17","7","170","170","159","175","149","149","133","141","191","195","207","219","223","231"
"136","16.G40.C4.32","SaD1935",2021,"Santiam",44.5914510010804,-122.572339999996,"f","12","7","170","170","159","179","149","149","113","137","195","195","191","191","239","243"
"137","16.G40.C4.33","SaD1936",2021,"Santiam",44.5910390010804,-122.569682999996,"f","14","7","154","154","159","179","141","149","133","137","191","195","203","207","227","227"
"138","16.G40.C4.34","SaD1937",2021,"Santiam",44.5909650010804,-122.569636999996,"f","14","7","154","154","159","179","141","149","133","137","191","195","203","207","227","227"
"139","16.G40.C4.35","SaD1938",2021,"Santiam",44.5898190010804,-122.568856999995,"f","14","7","154","154","159","179","141","149","133","137","191","195","203","207","227","227"
"140","16.G40.C4.36","SaD1939",2021,"Santiam",44.5897810010804,-122.568929999996,"f","120","7","142","170","159","159","149","149","133","133","195","199","223","223","227","231"
"141","16.G40.C5.01","SaD1940",2021,"Santiam",44.5955350010805,-122.556985999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","16.G40.C5.02","SaD1941",2021,"Santiam",44.5948800010805,-122.559175999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","16.G40.C5.03","SaD1942",2021,"Santiam",44.5949260010804,-122.559271999995,"f","6","6","170","170","167","183","141","141",NA,NA,"191","195","207","219","231","231"
"144","16.G40.C5.04","SaD1943",2021,"Santiam",44.5949090010805,-122.559313999995,"f","3","6",NA,NA,"159","183","141","149","113","137","191","195","183","183","231","231"
"145","16.G40.C5.05","SaD1944",2021,"Santiam",44.5949660010804,-122.559349999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","16.G40.C5.06","SaD1945",2021,"Santiam",44.5949490010804,-122.559390999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","16.G40.C5.07","SaD1946",2021,"Santiam",44.5950860010805,-122.562278999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","16.G40.C5.08","SaD1947",2021,"Santiam",44.5950890010804,-122.562317999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","16.G40.C5.09","SaD1948",2021,"Santiam",44.5902410010804,-122.561321999995,NA,NA,"3","154","170","163","175",NA,NA,NA,NA,"191","195",NA,NA,NA,NA
"150","16.G40.C5.10","SaD1949",2021,"Santiam",44.5889740010804,-122.561461999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","16.G40.C5.11","SaD1950",2021,"Santiam",44.5850530010803,-122.561240999995,"f","19","6","142","170","163","163","149","149","133","133","191","191","207","207",NA,NA
"152","16.G40.C5.12","SaD1951",2021,"Santiam",44.5952690010804,-122.553901999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","16.G40.C5.13","SaD1952",2021,"Santiam",44.5952830010805,-122.553858999995,NA,NA,"1","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","16.G40.C5.14","SaD1953",2021,"Santiam",44.5952230010804,-122.553757999995,NA,NA,"2","154","154",NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"155","16.G40.C5.15","SaD1954",2021,"Santiam",44.5943780010804,-122.551709999995,NA,NA,"2","142","170",NA,NA,NA,NA,NA,NA,"195","195",NA,NA,NA,NA
"156","16.G40.C5.16","SaD1955",2021,"Santiam",44.5906300010804,-122.551853999995,NA,NA,"2","170","170",NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"157","16.G40.C5.17","SaD1956",2021,"Santiam",44.5895720010804,-122.551520999995,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
