"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"14","10.G22.C1.14","SMD3513",2021,"SaddleMountain",46.0043300010929,-123.491686000006,"f",NA,"2","154","170",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"15","10.G22.C1.15","SMD3514",2021,"SaddleMountain",46.0044510010929,-123.491891000005,"f","5","7","154","170","179","179","141","141","133","133","195","199","203","203","231","231"
"16","10.G22.C1.16","SMD3515",2021,"SaddleMountain",46.0044290010929,-123.491972000006,"m",NA,"2",NA,NA,NA,NA,"141","141",NA,NA,"199","199",NA,NA,NA,NA
"17","10.G22.C1.17","SMD3516",2021,"SaddleMountain",46.0044850010929,-123.491044000006,"f","5","7","154","170","179","179","141","141","133","133","195","199","203","203","231","231"
"18","10.G22.C1.18","SMD3517",2021,"SaddleMountain",46.0040740010929,-123.492133000005,"f",NA,"3","154","170","159","167","141","141",NA,NA,NA,NA,NA,NA,NA,NA
"19","10.G22.C1.19","SMD3518",2021,"SaddleMountain",46.0040080010929,-123.492334000006,"f",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","231"
"20","10.G22.C1.20","SMD3519",2021,"SaddleMountain",46.0047290010929,-123.493358000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","10.G22.C1.21","SMD3520",2021,"SaddleMountain",46.0056630010929,-123.492907000006,"f",NA,"2",NA,NA,NA,NA,NA,NA,"133","133",NA,NA,"203","203",NA,NA
"22","10.G22.C1.22","SMD3521",2021,"SaddleMountain",46.0059140010929,-123.492897000006,"f",NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"23","10.G22.C1.23","SMD3522",2021,"SaddleMountain",46.0059150010929,-123.492898000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","10.G22.C1.24","SMD3523",2021,"SaddleMountain",46.0058870010929,-123.492929000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","10.G22.C1.25","SMD3524",2021,"SaddleMountain",46.0058870010929,-123.492930000006,"m",NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"26","10.G22.C1.26","SMD3525",2021,"SaddleMountain",46.0060590010929,-123.492962000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","10.G22.C1.27","SMD3526",2021,"SaddleMountain",46.0060580010929,-123.492959000006,"f","5","7","154","170","179","179","141","141","133","133","195","199","203","203","231","231"
"28","10.G22.C1.28","SMD3527",2021,"SaddleMountain",46.0060800010929,-123.492966000006,"m","3","5","154","154","179","179","141","141","133","133","199","199",NA,NA,NA,NA
"29","10.G22.C1.29","SMD3528",2021,"SaddleMountain",46.0061510010929,-123.493031000006,"f",NA,"2","154","154",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"30","10.G22.C1.30","SMD3529",2021,"SaddleMountain",46.0061550010929,-123.493012000006,"f","5","7","154","170","179","179","141","141","133","133","195","199","203","203","231","231"
"31","10.G22.C1.31","SMD3530",2021,"SaddleMountain",46.0062550010929,-123.492981000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","10.G22.C1.32","SMD3531",2021,"SaddleMountain",46.0068000010929,-123.493368000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","10.G22.C1.33","SMD3532",2021,"SaddleMountain",46.0069320010929,-123.493392000006,"f","309","7","154","170","179","179","149","149","133","133","183","195","203","203","231","231"
"34","10.G22.C1.34","SMD3533",2021,"SaddleMountain",46.0069570010929,-123.493437000006,"f","1","7","154","170","179","179","141","149","133","133","183","195","203","203","231","231"
"35","10.G22.C1.35","SMD3534",2021,"SaddleMountain",46.0070160010929,-123.493512000006,"f",NA,"2",NA,NA,"179","179","141","141",NA,NA,NA,NA,NA,NA,NA,NA
"36","10.G22.C1.36","SMD3535",2021,"SaddleMountain",46.0070900010929,-123.493465000006,"f",NA,"2",NA,NA,"179","179","141","141",NA,NA,NA,NA,NA,NA,NA,NA
"37","10.G22.C1.37","SMD3536",2021,"SaddleMountain",46.0071490010929,-123.493428000006,"f","1","6","154","170","179","179","141","149",NA,NA,"183","195","203","203","231","231"
"38","10.G22.C1.38","SMD3537",2021,"SaddleMountain",46.0072170010929,-123.493326000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","10.G22.C1.39","SMD3538",2021,"SaddleMountain",46.0075210010929,-123.493724000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","10.G22.C1.40","SMD3539",2021,"SaddleMountain",46.0081450010929,-123.493664000006,"f","5","5",NA,NA,"179","179","141","141","133","133",NA,NA,"203","203","231","231"
"41","10.G22.C1.41","SMD3540",2021,"SaddleMountain",46.0084320010929,-123.496527000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","10.G22.C1.42","SMD3541",2021,"SaddleMountain",46.0084140010929,-123.496681000006,"f","310","5","154","170",NA,NA,"141","141",NA,NA,"183","183","191","219","231","231"
"43","10.G22.C1.43","SMD3542",2021,"SaddleMountain",46.0084260010929,-123.496727000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","10.G22.C1.44","SMD3543",2021,"SaddleMountain",46.0082940010929,-123.496859000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","10.G22.C1.45","SMD3544",2021,"SaddleMountain",46.0082190010929,-123.496897000006,"f",NA,"1",NA,NA,"175","179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","10.G22.C1.46","SMD3545",2021,"SaddleMountain",46.0080470010929,-123.497076000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","10.G22.C1.47","SMD3546",2021,"SaddleMountain",46.0073010010929,-123.497126000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","10.G22.C1.48","SMD3547",2021,"SaddleMountain",46.007072001093,-123.497094000006,"f","6","7","154","170","179","179","141","141","133","137","183","195","219","219","231","231"
"49","10.G22.C1.49","SMD3548",2021,"SaddleMountain",46.0069830010929,-123.497146000006,"f","6","6","154","170","179","179","141","141","133","133","183","195",NA,NA,"231","231"
"50","10.G22.C1.50","SMD3549",2021,"SaddleMountain",46.0068290010929,-123.497000000006,"f","6","7","154","170","179","179","141","141","133","137","183","195","219","219","231","231"
"51","10.G22.C1.51","SMD3550",2021,"SaddleMountain",46.0065740010929,-123.497353000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","10.G22.C1.52","SMD3551",2021,"SaddleMountain",46.0065390010929,-123.497615000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","10.G22.C1.53","SMD3552",2021,"SaddleMountain",46.0064340010929,-123.497927000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","10.G22.C1.54","SMD3553",2021,"SaddleMountain",46.0063870010929,-123.498035000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","10.G22.C1.55","SMD3554",2021,"SaddleMountain",46.0062880010928,-123.498564000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","10.G22.C1.56","SMD3555",2021,"SaddleMountain",46.0062800010929,-123.498606000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","10.G22.C1.57","SMD3556",2021,"SaddleMountain",46.0062350010928,-123.498619000006,"f","311","6","154","170","179","179","141","141",NA,NA,"183","191","191","219","231","231"
"58","10.G22.C1.58","SMD3557",2021,"SaddleMountain",46.0062220010929,-123.498605000006,"f","6","7","154","170","179","179","141","141","133","137","183","195","219","219","231","231"
"59","10.G22.C1.59","SMD3558",2021,"SaddleMountain",46.0061090010929,-123.498911000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","10.G22.C1.60","SMD3559",2021,"SaddleMountain",46.0061380010929,-123.498958000006,"f","6","7","154","170","179","179","141","141","133","137","183","195","219","219","231","231"
"61","10.G22.C1.61","SMD3560",2021,"SaddleMountain",46.0063240010929,-123.499682000006,"f","6","7","154","170","179","179","141","141","133","137","183","195","219","219","231","231"
"62","10.G22.C1.62","SMD3561",2021,"SaddleMountain",46.0081350010929,-123.501326000006,"m","8","5","154","170","159","191","141","149",NA,NA,"183","195","203","203",NA,NA
"63","10.G22.C1.63","SMD3562",2021,"SaddleMountain",46.0080990010929,-123.501732000006,"m","621","7","154","170","159","191","141","149","133","133","183","195","203","203","227","227"
"64","10.G22.C1.64","SMD3563",2021,"SaddleMountain",46.0080800010929,-123.501770000006,"m","8","6","154","170","159","191","141","149",NA,NA,"183","195","203","203","227","231"
"65","10.G22.C1.65","SMD3564",2021,"SaddleMountain",46.0080850010929,-123.501785000006,"m","8","6","154","170","159","191","141","149",NA,NA,"183","195","203","203","227","231"
"66","10.G22.C1.66","SMD3565",2021,"SaddleMountain",46.0080200010929,-123.501857000006,"m",NA,"1",NA,NA,NA,NA,"141","149",NA,NA,NA,NA,NA,NA,NA,NA
"67","10.G22.C1.67","SMD3566",2021,"SaddleMountain",46.0076160010929,-123.501992000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","10.G22.C1.68","SMD3567",2021,"SaddleMountain",46.0075180010929,-123.502137000006,"f",NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"69","10.G22.C1.69","SMD3568",2021,"SaddleMountain",46.0074780010929,-123.502137000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","10.G22.C1.70","SMD3569",2021,"SaddleMountain",46.0072180010929,-123.502022000006,"m",NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"71","10.G22.C1.71","SMD3570",2021,"SaddleMountain",46.0062630010929,-123.502159000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","10.G22.C1.72","SMD3571",2021,"SaddleMountain",46.0055620010929,-123.501620000006,"f",NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"73","10.G22.C1.73","SMD3572",2021,"SaddleMountain",46.0054280010929,-123.501360000006,"f","6","7","154","170","179","179","141","141","133","137","183","195","219","219","231","231"
"74","10.G22.C1.74","SMD3573",2021,"SaddleMountain",46.0053490010929,-123.501235000006,"m","8","6","154","170","159","191","141","149","133","133","183","195","203","203",NA,NA
"75","10.G22.C1.75","SMD3574",2021,"SaddleMountain",46.0040020010929,-123.501275000006,"f","1","6","154","170","179","179","141","149","133","133","183","183","203","203",NA,NA
"76","10.G22.C1.76","SMD3575",2021,"SaddleMountain",46.0018090010928,-123.501317000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","10.G22.C1.77","SMD3576",2021,"SaddleMountain",46.0016380010929,-123.501261000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","10.G22.C1.78","SMD3577",2021,"SaddleMountain",46.0009200010929,-123.500937000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","10.G22.C1.79","SMD3578",2021,"SaddleMountain",46.0008850010928,-123.500452000006,"f","312","7","154","170","159","159","141","149","137","137","199","199","203","207","231","231"
"80","10.G22.C1.80","SMD3579",2021,"SaddleMountain",46.0010560010929,-123.499643000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","10.G22.C1.81","SMD3580",2021,"SaddleMountain",46.0010680010928,-123.499631000006,"f","9","7","154","170","159","167","141","149","133","133","183","191","203","219","231","231"
"82","10.G22.C1.82","SMD3581",2021,"SaddleMountain",46.0011160010929,-123.499638000006,"f",NA,"3","154","170",NA,NA,"141","149",NA,NA,"183","191",NA,NA,NA,NA
"83","10.G22.C1.83","SMD3582",2021,"SaddleMountain",46.0014620010929,-123.498619000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","10.G22.C1.84","SMD3583",2021,"SaddleMountain",46.0015980010929,-123.498215000006,"f",NA,"3",NA,NA,NA,NA,"141","149",NA,NA,"191","191",NA,NA,"231","231"
"85","10.G22.C1.85","SMD3584",2021,"SaddleMountain",46.0019760010929,-123.497529000006,"f","622","5","154","170","179","179","141","149",NA,NA,NA,NA,"203","203","231","231"
"86","10.G22.C1.86","SMD3585",2021,"SaddleMountain",46.0017980010929,-123.496236000006,"f","313","7","154","170","159","175","141","149","133","137","191","191","203","207","231","231"
"87","10.G22.C1.87","SMD3586",2021,"SaddleMountain",46.0015860010928,-123.495749000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","10.G22.C1.88","SMD3587",2021,"SaddleMountain",46.0017220010928,-123.495724000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","10.G22.C1.89","SMD3588",2021,"SaddleMountain",46.0017950010929,-123.495491000006,"f",NA,"2","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231","231"
"90","10.G22.C1.90","SMD3589",2021,"SaddleMountain",46.0022470010928,-123.492435000006,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","10.G22.C1.91","SMD3590",2021,"SaddleMountain",46.0019850010928,-123.491574000005,"f","10","7","142","154","179","179","141","149","133","137","183","195","203","219","227","231"
"92","10.G22.C1.92","SMD3591",2021,"SaddleMountain",46.0019970010929,-123.491592000005,"m",NA,"2","166","166",NA,NA,NA,NA,NA,NA,"183","203",NA,NA,NA,NA
"93","10.G22.C2.01","SMD3592",2021,"SaddleMountain",46.0050670010929,-123.489749000006,"f","11","7","154","170","179","183","149","149","137","137","191","199","203","207","227","231"
"94","10.G22.C2.02","SMD3593",2021,"SaddleMountain",46.0050770010929,-123.489681000006,"f","314","7","154","170","159","159","141","141","133","133","195","195","207","219","227","243"
"95","10.G22.C2.03","SMD3594",2021,"SaddleMountain",46.0050390010929,-123.489622000005,"f","315","6","154","170","159","167","141","141","133","133","195","199","203","203",NA,NA
"96","10.G22.C2.04","SMD3595",2021,"SaddleMountain",46.0049130010929,-123.489381000005,"m","3","7","154","154","179","179","141","141","133","133","199","199","203","203","227","231"
"97","10.G22.C2.05","SMD3596",2021,"SaddleMountain",46.0048790010929,-123.489265000005,"f",NA,"2",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,"231","231"
"98","10.G22.C2.06","SMD3597",2021,"SaddleMountain",46.0048130010929,-123.489020000005,"m","12","6","154","170","179","183","141","149","137","137","191","199",NA,NA,"231","231"
"99","10.G22.C2.07","SMD3598",2021,"SaddleMountain",46.0048010010929,-123.488991000005,"f","5","7","154","170","179","179","141","141","133","133","195","199","203","203","231","231"
"100","10.G22.C2.08","SMD3599",2021,"SaddleMountain",46.0045150010929,-123.488897000005,"f",NA,"2","170","170",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"101","10.G22.C2.09","SMD3600",2021,"SaddleMountain",46.0043400010929,-123.488907000005,"m","3","6","154","154","179","179","141","141","133","133","199","199","203","219",NA,NA
"102","10.G22.C2.10","SMD3601",2021,"SaddleMountain",46.0043040010929,-123.488854000005,"f",NA,"2","170","170",NA,NA,NA,NA,NA,NA,NA,NA,"191","203",NA,NA
"103","10.G22.C2.11","SMD3602",2021,"SaddleMountain",46.0042500010929,-123.488820000005,"m",NA,"3","170","170",NA,NA,"141","141",NA,NA,"183","183",NA,NA,NA,NA
"104","10.G22.C2.12","SMD3603",2021,"SaddleMountain",46.0041570010929,-123.488795000005,"m","3","6","154","154","179","179","141","141","133","133","199","199","203","219",NA,NA
"105","10.G22.C2.13","SMD3604",2021,"SaddleMountain",46.0040420010929,-123.488572000005,"m","316","5","154","154","179","179","141","141","133","133",NA,NA,NA,NA,"231","231"
"106","10.G22.C2.14","SMD3605",2021,"SaddleMountain",46.0039930010929,-123.488524000005,"m","3","5","154","154","179","179","141","141","133","133","199","199",NA,NA,NA,NA
"107","10.G22.C2.15","SMD3606",2021,"SaddleMountain",46.0039890010928,-123.488480000005,"m",NA,"4",NA,NA,"179","179","141","141","133","133",NA,NA,"203","203",NA,NA
"108","10.G22.C2.16","SMD3607",2021,"SaddleMountain",46.0050230010928,-123.486850000005,"f","13","7","170","170","179","183","141","149","133","137","183","191","203","203","227","231"
"109","10.G22.C2.17","SMD3608",2021,"SaddleMountain",46.0051890010929,-123.486789000005,"f","13","5","170","170","179","183","141","149",NA,NA,NA,NA,"203","203","227","231"
"110","10.G22.C2.18","SMD3609",2021,"SaddleMountain",46.0052670010929,-123.486847000005,"m","12","5","154","170","179","183","141","149","137","137",NA,NA,NA,NA,"231","231"
"111","10.G22.C2.19","SMD3610",2021,"SaddleMountain",46.0053680010929,-123.486614000005,"f","11","7","154","170","179","183","149","149","137","137","191","199","203","207","227","231"
"112","10.G22.C2.20","SMD3611",2021,"SaddleMountain",46.0053820010929,-123.486624000005,"f","4","7","170","170","159","183","149","149","133","137","199","199","191","203","227","231"
"113","10.G22.C2.21","SMD3612",2021,"SaddleMountain",46.0054910010929,-123.486521000005,"f","4","7","170","170","159","183","149","149","133","137","199","199","191","203","227","231"
"114","10.G22.C2.22","SMD3613",2021,"SaddleMountain",46.0056410010928,-123.486467000005,"f",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"199","199",NA,NA,NA,NA
"115","10.G22.C2.23","SMD3614",2021,"SaddleMountain",46.0056670010929,-123.486512000005,"f","11","7","154","170","179","183","149","149","137","137","191","199","203","207","227","231"
"116","10.G22.C2.24","SMD3615",2021,"SaddleMountain",46.0056890010929,-123.486526000005,"f",NA,"1",NA,NA,NA,NA,NA,NA,"133","137",NA,NA,NA,NA,NA,NA
"117","10.G22.C2.25","SMD3616",2021,"SaddleMountain",46.0057060010929,-123.486566000005,"f","11","7","154","170","179","183","149","149","137","137","191","199","203","207","227","231"
"118","10.G22.C2.26","SMD3617",2021,"SaddleMountain",46.0057850010929,-123.486441000005,"m","317","5","154","170","175","179","141","153","133","133","191","191",NA,NA,NA,NA
"119","10.G22.C2.27","SMD3618",2021,"SaddleMountain",46.0058570010929,-123.486452000005,"m","317","5","154","170","175","179","141","153","133","133","191","191",NA,NA,NA,NA
"120","10.G22.C2.28","SMD3619",2021,"SaddleMountain",46.0060150010929,-123.486161000005,"m",NA,"2","154","154",NA,NA,NA,NA,"133","133",NA,NA,NA,NA,NA,NA
"121","10.G22.C2.29","SMD3620",2021,"SaddleMountain",46.0060470010929,-123.486133000005,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","10.G22.C2.30","SMD3621",2021,"SaddleMountain",46.0061140010929,-123.485903000005,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","10.G22.C2.31","SMD3622",2021,"SaddleMountain",46.0061400010929,-123.485924000005,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","10.G22.C2.32","SMD3623",2021,"SaddleMountain",46.0062400010929,-123.485938000005,"f",NA,"1",NA,NA,NA,NA,NA,NA,"137","137",NA,NA,NA,NA,NA,NA
"125","10.G22.C2.33","SMD3624",2021,"SaddleMountain",46.0062610010929,-123.485835000005,"f",NA,"3","170","170",NA,NA,"141","141",NA,NA,"191","191",NA,NA,NA,NA
"126","10.G22.C2.34","SMD3625",2021,"SaddleMountain",46.0062430010929,-123.485808000005,"f","11","6","154","170","179","183","149","149","133","137","191","199","203","207",NA,NA
"127","10.G22.C2.35","SMD3626",2021,"SaddleMountain",46.0062230010929,-123.485706000005,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","10.G22.C2.36","SMD3627",2021,"SaddleMountain",46.0054700010929,-123.483854000005,"f","4","7","170","170","159","183","149","149","133","137","199","199","191","203","227","231"
"129","10.G22.C2.37","SMD3628",2021,"SaddleMountain",46.0046080010929,-123.483314000005,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","10.G22.C2.38","SMD3629",2021,"SaddleMountain",46.0039910010929,-123.482835000005,"f","15","7","170","170","159","163","149","149","133","137","183","191","207","207","227","231"
"131","10.G22.C2.39","SMD3630",2021,"SaddleMountain",46.0035810010929,-123.483069000005,"f","15","7","170","170","159","163","149","149","133","137","183","191","207","207","227","231"
"132","10.G22.C2.40","SMD3631",2021,"SaddleMountain",46.0035060010929,-123.483182000005,"f","16","6","154","170","159","175","141","141",NA,NA,"183","199","207","211","223","231"
"133","10.G22.C2.41","SMD3632",2021,"SaddleMountain",46.0034950010929,-123.482977000005,"f","16","7","154","170","159","175","141","141","137","137","183","199","207","211","223","231"
"134","10.G22.C2.42","SMD3633",2021,"SaddleMountain",46.0033490010929,-123.482758000005,"f","15","7","170","170","159","163","149","149","133","137","183","191","207","207","227","231"
"135","10.G22.C2.43","SMD3634",2021,"SaddleMountain",46.0032980010929,-123.482733000005,"f",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"187","203",NA,NA,NA,NA
"136","10.G22.C2.44","SMD3635",2021,"SaddleMountain",46.0029020010929,-123.482854000005,"f","16","5","154","170","159","175","141","141",NA,NA,"183","199","207","211",NA,NA
"137","10.G22.C2.45","SMD3636",2021,"SaddleMountain",46.0017070010929,-123.482744000005,"f","17","7","154","170","171","171","141","141","133","137","191","199","207","207","223","231"
"138","10.G22.C2.46","SMD3637",2021,"SaddleMountain",46.0017630010929,-123.482383000005,"f","16","7","154","170","159","175","141","141","137","137","183","199","207","211","223","231"
"139","10.G22.C2.47","SMD3638",2021,"SaddleMountain",46.0018270010929,-123.482309000005,"f","17","7","154","170","171","171","141","141","133","137","191","199","207","207","223","231"
"140","10.G22.C2.48","SMD3639",2021,"SaddleMountain",46.0018480010929,-123.481902000005,"f","18","6","154","154","159","171","141","141",NA,NA,"191","199","207","211","223","223"
"141","10.G22.C2.49","SMD3640",2021,"SaddleMountain",46.0013360010929,-123.479910000005,"f","16","7","154","170","159","175","141","141","137","137","183","199","207","211","223","231"
"142","10.G22.C2.50","SMD3641",2021,"SaddleMountain",46.0014100010928,-123.479875000005,"f","16","7","154","170","159","175","141","141","137","137","183","199","207","211","223","231"
"143","10.G22.C2.51","SMD3642",2021,"SaddleMountain",46.0015150010928,-123.479763000005,"f","19","7","154","170","159","179","149","149","133","133","191","191","203","207","227","227"
"144","10.G22.C2.52","SMD3643",2021,"SaddleMountain",46.0016860010929,-123.479508000005,"f",NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"145","10.G22.C2.53","SMD3644",2021,"SaddleMountain",46.0017250010929,-123.479387000005,"f",NA,"3",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,"207","207","223","223"
"146","10.G22.C2.54","SMD3645",2021,"SaddleMountain",46.0017750010928,-123.479330000005,"f","19","7","154","170","159","179","149","149","133","133","191","191","203","207","227","227"
"147","10.G22.C2.55","SMD3646",2021,"SaddleMountain",46.0018280010929,-123.479219000005,"f","19","7","154","170","159","179","149","149","133","133","191","191","203","207","227","227"
"148","10.G22.C2.56","SMD3647",2021,"SaddleMountain",46.0018130010929,-123.479373000005,"f","16","7","154","170","159","175","141","141","137","137","183","199","207","211","223","231"
"149","10.G22.C2.57","SMD3648",2021,"SaddleMountain",46.0019080010928,-123.479366000005,"f","623","7","170","170","163","163","149","149","133","137","183","191","207","207","227","231"
"150","10.G22.C2.58","SMD3649",2021,"SaddleMountain",46.0023300010928,-123.478813000005,"f","19","7","154","170","159","179","149","149","133","133","191","191","203","207","227","227"
"151","10.G22.C2.59","SMD3650",2021,"SaddleMountain",46.0037010010928,-123.478279000005,"f","19","7","154","170","159","179","149","149","133","133","191","191","203","207","227","227"
"152","10.G22.C2.61","SMD3651",2021,"SaddleMountain",46.0043930010929,-123.478800000005,"f","19","7","154","170","159","179","149","149","133","133","191","191","203","207","227","227"
