"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"33","10.G1.C1.22.34","SMD7732",2022,"SaddleMountain",45.8182810010913,-123.371472000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","10.G1.C1.22.35","SMD7733",2022,"SaddleMountain",45.8182500010913,-123.371440000004,"f","14","6","154","170","159","179","141","141","133","137","183","199","203","203",NA,NA
"35","10.G1.C1.22.36","SMD7734",2022,"SaddleMountain",45.8182590010914,-123.371456000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","10.G1.C1.22.37","SMD7735",2022,"SaddleMountain",45.8180370010914,-123.371341000004,"f","14","7","154","170","159","179","141","141","133","137","183","199","203","219","227","231"
"37","10.G1.C1.22.38","SMD7736",2022,"SaddleMountain",45.8162220010913,-123.367908000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","10.G1.C1.22.39","SMD7737",2022,"SaddleMountain",45.8162410010914,-123.367828000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","10.G1.C1.22.40","SMD7738",2022,"SaddleMountain",45.8162520010913,-123.367690000004,"f","11","5","170","170","159","179","141","141","133","133","183","199",NA,NA,NA,NA
"40","10.G1.C1.22.41","SMD7739",2022,"SaddleMountain",45.8161980010914,-123.367510000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"41","10.G1.C1.22.42","SMD7740",2022,"SaddleMountain",45.8161570010913,-123.367490000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","10.G1.C1.22.43","SMD7741",2022,"SaddleMountain",45.8161200010913,-123.367292000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"43","10.G1.C1.22.44","SMD7742",2022,"SaddleMountain",45.8161940010914,-123.366783000004,NA,NA,"2","154","154",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"44","10.G1.C1.22.45","SMD7743",2022,"SaddleMountain",45.8161570010913,-123.366684000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","10.G1.C1.22.46","SMD7744",2022,"SaddleMountain",45.8160980010913,-123.366631000004,NA,NA,"2","170","170",NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"46","10.G1.C1.22.47","SMD7745",2022,"SaddleMountain",45.8160450010913,-123.366494000004,NA,NA,"4","170","170","159","179","141","141",NA,NA,"183","199",NA,NA,NA,NA
"47","10.G1.C1.22.48","SMD7746",2022,"SaddleMountain",45.8159710010914,-123.366459000004,"f","14","7","154","170","159","179","141","141","133","137","183","199","203","219","227","231"
"48","10.G1.C1.22.49","SMD7747",2022,"SaddleMountain",45.8160160010913,-123.366443000004,"f","204","5","154","170","159","179","141","141","133","133","183","199",NA,NA,NA,NA
"49","10.G1.C1.22.50","SMD7748",2022,"SaddleMountain",45.8161250010913,-123.366290000004,"f","16","7","170","170","159","179","141","141","133","137","183","191","207","207","227","231"
"50","10.G1.C1.22.51","SMD7749",2022,"SaddleMountain",45.8162150010913,-123.366209000004,"f","11","7","170","170","159","179","141","141","133","133","183","199","203","203","227","231"
"51","10.G1.C1.22.52","SMD7750",2022,"SaddleMountain",45.8163940010913,-123.366115000004,"f","14","7","154","170","159","179","141","141","133","137","183","199","203","219","227","231"
"52","10.G1.C1.22.53","SMD7751",2022,"SaddleMountain",45.8164310010913,-123.366015000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","10.G1.C1.22.54","SMD7752",2022,"SaddleMountain",45.8167590010913,-123.366201000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","10.G1.C1.22.55","SMD7753",2022,"SaddleMountain",45.8167630010913,-123.366223000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","10.G1.C1.22.56","SMD7754",2022,"SaddleMountain",45.8168480010913,-123.366261000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","10.G1.C1.22.57","SMD7755",2022,"SaddleMountain",45.8170340010913,-123.366209000004,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"191","191",NA,NA,NA,NA
